listing_id,id,date,reviewer_id,reviewer_name,comments,private_feedback,clean_comments
39484976,636247287,2020-07-09,245185499,Kierra,"The host ask that you park inside a gated parking lot where you need a key to gain access. My fiancé car was broken into inside this same parking lot. The gated parking lot has video footage in real time however the host, the property manager, nor air bnb helped us to resolve this issue. Our trip was ruined because our safety had been compromised. No one expects to go on a vacation and feel unsafe. I will not suggest anyone to stay at this air bnb if safety is your concern.",My Fiancé car was broken into on the property that you all had us park in. This parking lot was suppose to be a gated parking lot where you need a key to access. When I called you all to report the issue the first thing you all said to me was “what do you want us to do”. No one is being responsive to us to resolve this issue. You all have cameras through the building and our car was parked right by the camera but no one is looking into the video footage to resolve this. Customer service should be your top priority and to accommodate your guest. My safety was put at risk someone invaded my property. They stole my car keys and my house keys which means I don’t have any other way to gain access to my vehicle or home. No one expects to go on a vacation where they are suppose to be safe and have their space invaded and while trip ruined because we literally spent the rest of our time worrying.,The place was clean however under the bed there was trash. In the bathroom the towels had hair on them
39485010,662686895,2020-09-10,365406502,Maranda,Wonderful style and location!,Wonderful style and location!,The shower glass was not clean.
42103945,642990159,2020-07-26,353396393,Shayne,Great location  with amazing amenities! Sanitary and beautifully decorated,Thank you the place was awesome!,Floors were a bit dirty so I just did a quick clean on my own
33095535,501312617,2019-08-03,249457006,Matthias,"Der Boddenblick ist ein wirklich wunderschönes Anwesen das von den Besitzern mit sehr viel Liebe und Arbeit geschaffen wurde. Wer die Natur und den unmittelbaren Kontakt zu ihr liebt wie wir es tun, für den ist dieser Ort wie gemacht. Wir waren als Familie zu Besuch und jeder von uns ist voll auf seine Kosten gekommen. Wir kommen sehr gerne wieder nach Zehlendorf. Nur werden wir beim nächsten Mal länger bleiben! Wenn aus Vermieterin Freunde werden...😍😘","Liebe Bettina, lieber Slawik, wir haben zwei sehr schöne Wochen im Boddenblick verbracht und wären sehr gerne noch länger geblieben. Wir möchten sehr gerne wiederkommen und beim weiteren Aufbau helfen 😊
Ganz liebe Grüße von Samira, Viola, Marcel, Samuel und Mats",Das haben wir schon alles ganz offen besprochen.
42103945,662438412,2020-09-09,353647995,Hannah,Beautiful Space,"Will stay with you guys again, thank you!","I felt the linens made me sneeze quite a bit and needed a little better washing but most other things were clean. There was also no coffee but a coffee maker, I wish I had brought some along!"
39485038,643425426,2020-07-27,120816677,Knight,This apt was beautiful and was located really close to a lot of activities including the beautiful Lafayette Park. The host communicated well when I called about confusion on my part with the parking. The apt could have been a little bit cleaner and it was a little confusing when initially entering the building and finding our way to the actual apt without the keyfob. Other than that I would consider staying here again.,Communication was great! And the apartment was beautiful!,The walls were dirty throughout the entire apt and there were pieces of hair stuck to the walls in the bedroom in multiple places. Also it appeared as if the floors hadn't been swept or mopped.
41196848,643007976,2020-07-26,9988169,Antonio,Nice place nice location but there was a rodent problem the host was not reachable my entire stay never spooke to an actual person the entire stay. After booking and receiving check in information there was no further communication nor response to my calsl and messages,Thes is a mouse living in the unit you need to take care of this immediately i was very upset that I had to pay to live with a rodent. My girlfriend couldn't even sleep she was so scared. VERY disappointed,There was a mouse running around the living room and kitchen area
39485040,642330644,2020-07-25,357631085,Eric,Very Great Location. Modern and nice place. Easy to get in and out of the apartment. Not as clean as expected.,Better cleanliness. If you are going to say you are doing extra cleaning for Covid-19 i expect it to be a very clean place. I had to sweep up the floors and vacuum the carpet because you could see dirt/debris on the floors.,Dirty kitchen cabinets/walls. Dirty floors
39484976,639070316,2020-07-17,240484894,Elba,It’s a nice place to stay. Just needs a little more cleaning and the noise coming from people entering the building through the stairs is just a little yo much.,,Spider webs on the apartment and spiders all over the apartment
39334565,635978393,2020-07-08,351881917,Yanira,"This is a very stylish, minimal apartment. It was nice place during my week-ish stay. 
Cleanliness: I am disappointed that although the places stated 'enhanced cleaning measures' to combat COVID, I still found crumbs on the stove, left over coffee creamers in the fridge, and even hair on the 'clean' pillowcases in the closet. However, I had my own sanitizing supplies and after I gave the place my own wipe down, it was okay.
Amenities Used: The host has a Netflix account set up already, which is nice. The internet connection was solid, which was great for all my zoom calls. I made use of the gym and laundry facilities while I was there. The gym was nice and there wasn't many people in it so I felt safe. They don't have any policy in place for COVID about restricting the number of people in the gym at one time, so just try to go when no one else is there. The laundry room was empty when I used it midday. The washers were pretty clean considering they are shared.
Parking: There is plenty of pay-parking on the street Laclede. You can pay either via app or using the pay station. Its free after 7pm but I didn't feel comfortable leaving my car on the side street overnight so I would park it in the hospital located down Laclede for $15 overnight. The hospital parking is a quick walk from the apartment so it was very convenient. 
Area:  Keep in mind this is in a busy area, very, very close to a hospital, so you will here a lot of ambulances, firetrucks, and main road traffic day and night. But, like trains, you quickly tune it out.
It is in walking distance to a Whole Foods, Shake Shack, and other yummy places.

Overall a nice stay.","The place itself was so stylish and the furniture was minimal and perfect for me. Having full control of the air conditioner was a plus too!
I will say that the check out process left me a bit uneasey. It says to leave the key inside the room, which means I could not lock the door on my way out to check out. It just made me wary about leaving it open!

Also, I am so sorry about breaking a cup. I was trying to navigate the dark and was unsuccessful.","On AirBNB website, this place was marked as doing more cleaning due to COVID-19. However, when I came in, I found food crumbs on the stove, left over creamer packets in the fridge, a string bean in the freezer, and hairs on the 'clean' sheets and pillowcases that were stored in the closet. The extra comforter was also on the floor of the closet. The bathroom tub was clogged and drained so slowly for my entire trip."
